,employer,union,city,county,start_date,end_date,employer_type,union_type,contract_pdf_link
8503,Tenafly Boro-Bergen,Tenafly Crossing Guards Assn,Tenafly Boro,Bergen,01/01/2011,12/31/2013,Municipal,Crossing Guards,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/2e472fada019b1f685257af70054cacb/$FILE/Tenafly%20Boro%20and%20Tenafly%20Crossing%20Guards%20Assn%202011.pdf
8504,Tenafly Boro-Bergen,Tenafly Pub Wks Barg Unit,Tenafly Boro,Bergen,01/01/2011,12/31/2013,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/15f97ba8412aa99585257a28006b57c5/$FILE/Tenafly%20Boro%20and%20Tenafly%20Pub%20Wks%20Supv%20Barg%20Unit.%202011pdf.pdf
8505,Tenafly Boro-Bergen,Tenafly Pub Wks Barg Unit,Tenafly Boro,Bergen,01/01/2000,12/31/2004,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/18ade87e1bb8f5e3852571fd0070fd7a/$FILE/ATTXIQ2Q/Tenafly%20Boro-Bergen%20and%20Tenafly%20Pub%20Wks%20Barg%20Unit%202000.pdf
8506,Tenafly Boro-Bergen,Tenafly Pub Wks Barg Unit,Tenafly Boro,Bergen,01/01/1997,12/31/1999,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/472f9b5b8ce19eae852574ef006fa2a6/$FILE/ATT2B4GB/Tenafly%20Boro%20and%20Lacey%20MgtSupp%20Pers%20Assn%201997.pdf
8507,Tenafly Boro-Bergen,Tenafly Pub Wks Barg Unit,Tenafly Boro,Bergen,01/01/1990,12/31/1991,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/9c6410c65731ba6a8525732b006000b9/$FILE/ATT7JOKZ/Tenafly%20Boro%20and%20Tenafly%20Parks%20Dept%20Ees%20Assn%201990.pdf
8508,Tenafly Boro-Bergen,Tenafly Pub Wks Barg Unit,Tenafly Boro,Bergen,01/01/1988,12/31/1989,Municipal,Supervisors,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/f084fb31b37120498525725f00595a79/$FILE/ATT5GB89/Tenafly%20Boro%20and%20Tenafly%20DPW%20Foremen's%20Negotiating%20Comm%201988.pdf
8509,Tenafly Boro-Bergen,Tenafly Pub Wks Barg Unit,Tenafly Boro,Bergen,01/01/1988,12/31/1988,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/2282fb18af1f7754852572f800627cda/$FILE/ATTF6TBN/Tenafly%20Boro%20and%20Tenafly%20Parks%20Dept%20Assn%201988.pdf
8510,Tenafly Boro-Bergen,Tenafly Pub Wks Barg Unit,Tenafly Boro,Bergen,01/01/1982,12/31/1983,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/48f715acbce2d4b08525728e0070f96e/$FILE/Tenafly%20Boro%20and%20Tenafly%20Pub%20Wks%20Barg%20Unit%201982.pdf
8511,Tenafly Boro-Bergen,Tenafly Pub Wks Barg Unit,Tenafly Boro,Bergen,01/01/1980,12/31/1981,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/28a6dcd8ef9f247c8525728e00718ccd/$FILE/Tenafly%20Boro%20and%20Tenafly%20Pub%20Wks%20Barg%20Unit%201980.pdf
8512,Tenafly Boro-Bergen,Tenafly Pub Wks Barg Unit,Tenafly Boro,Bergen,01/01/1978,12/31/1979,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/07cb062823c39bef8525728e00733cd0/$FILE/Tenafly%20Boro%20and%20Tenafly%20Pub%20Wks%20Barg%20Unit%201978.pdf
8513,Tenafly Boro-Bergen,Tenafly Pub Wks Barg Unit,Tenafly Boro,Bergen,01/01/1977,12/31/1977,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/fd9057919eec94f68525728e00726247/$FILE/Tenafly%20Boro%20and%20Tenafly%20Pub%20Wks%20Barg%20Unit%201977.pdf
8514,Tenafly Boro-Bergen,Tenafly Pub Wks Barg Unit,Tenafly Boro,Bergen,01/01/1976,12/31/1976,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/2cf97215c92824998525728e0071cb9c/$FILE/Tenafly%20Boro%20and%20Tenafly%20Pub%20Wks%20Barg%20Unit%201976.pdf
8515,Tenafly Boro-Bergen,Tenafly Pub Wrks Supv Assn,Tenafly Boro,Bergen,01/01/2017,12/31/2019,Municipal,"Blue Collar, Supervisors",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/92044f86e362902d852582900053ec83/$FILE/Tenafly%20Boro%20and%20Tenafly%20Public%20Works%20Supv%20Assn%202017.pdf
8516,Tenafly Boro-Bergen,Tenafly Pub Wrks Supv Assn,Tenafly Boro,Bergen,01/01/2014,12/31/2016,Municipal,Supervisors,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/59f1b4fe5f28a0c185257e6c0071666b/$FILE/Tenafly%20Boro%20and%20Tenafly%20Public%20Works%20Supv%20Assn%202014.pdf
8517,Tenafly B/E-Bergen,Tenafly Admin Ees Assn,Tenafly B/E,Bergen,01/01/2020,12/31/2023,Municipal,"Clerical, Custodians, Other",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/77a76fb02f2c45e38525859f004db68d/$FILE/Tenafly%20Boro%20and%20Tenafly%20Admin%20Ees%202020.pdf
8518,Tenafly Library-Bergen,OPEIU Loc 32,Tenafly Library,Bergen,01/01/2013,12/31/2015,Municipal,"Other, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/77a76fb02f2c45e38525859f004db68d/$FILE/Tenafly%20Boro%20and%20Tenafly%20Admin%20Ees%202020.pdf
8519,Tenafly Library-Bergen,OPEIU Loc 32-14,Tenafly Library,Bergen,01/01/2016,12/31/2018,Municipal,All Inclusive,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/60af9bb4149eef19852580b30057a677/$FILE/Tenafly%20Library%20and%20OPEIU%20Loc%2032%202016.pdf
8520,Teterboro Boro-Bergen,PBA Loc 102,Teterboro Boro,Bergen,01/01/1990,12/31/1991,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/c68d92a27a48b6358525785d005c09f1/$FILE/ATTODWLO/Teterboro%20Boro%20and%20PBA%20Loc%20102%201990.pdf
8521,Teterboro Boro-Bergen,PBA Loc 102 (Superiors),Teterboro Boro,Bergen,01/01/1990,12/31/1991,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/eaacba0f77de50e5852574f0006c9a22/$FILE/ATTR2716/Teterboro%20Boro%20and%20%20PBA%20Loc%20102%201990.pdf
8522,Tewksbury Tp-Hunterdon,IBT Loc 469,Tewksbury Tp,Hunterdon,01/01/2014,12/31/2017,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/26dd6f75250ba8e185257f7600647f9b/$FILE/Tewksbury%20Tp%20and%20IBT%20Loc%20469%202014.pdf
8523,Tewksbury Tp-Hunterdon,PBA Loc 188,Tewksbury Tp,Hunterdon,01/01/2004,12/31/2006,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/dce8150d09ec176c8525711e00677607/$FILE/Tewksbury%20Tp%20and%20PBA%20Loc%20188%202004.pdf
8524,Tewksbury Tp-Hunterdon,PBA Loc 188,Tewksbury Tp,Hunterdon,01/01/1995,12/31/1997,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/df2cff19416f1d04852573b600625a1e/$FILE/ATTJW5FD/Tewksbury%20Tp%20and%20%20PBA%20Loc%20188%201995.pdf
8525,Tewksbury Tp-Hunterdon,PBA Loc 386,Tewksbury Tp,Hunterdon,01/01/2016,12/31/2019,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/e01706b31ad2bcc18525806700532bc4/$FILE/Tewksbury%20Tp%20and%20PBA%20Loc%20386%202016.pdf
8526,Tewksbury Tp-Hunterdon,PBA Loc 386,Tewksbury Tp,Hunterdon,01/01/2011,12/31/2015,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/25631349391efae985257c0000714c6c/$FILE/Tewksbury%20Tp%20and%20PBA%20Loc%20386%202011.pdf
8527,Tinton Falls Boro-Monmouth,IBT Loc 177,Tinton Falls Boro,Monmouth,06/01/2010,12/31/2013,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/63fe9073879cab7e852578dc0060aaa3/$FILE/Tinton%20Falls%20Boro%20and%20IBT%20Loc%20177%202010.pdf
8528,Tinton Falls Boro-Monmouth,IBT Loc 177,Tinton Falls Boro,Monmouth,01/01/1992,12/31/1994,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/30bbb8ae69212e8485257603006c88c4/$FILE/ATTZO5GC/Tinton%20Falls%20Boro%20and%20IBT%20Loc%20177%201992.pdf
8529,Tinton Falls Boro-Monmouth,IBT Loc 177,Tinton Falls Boro,Monmouth,01/01/1992,12/31/1994,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/8836456dbe3a629685257603006c4276/$FILE/ATTWQQBO/Tinton%20Falls%20Boro%20and%20IBT%20Loc%20177%20clerical%201992.pdf
8530,Tinton Falls Boro-Monmouth,IBT Loc 177,Tinton Falls Boro,Monmouth,01/01/1977,12/31/1979,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/347d17b85064077a852571fd0070fe25/$FILE/ATTRGM0R/Tinton%20Falls%20Boro%20and%20IBT%20Loc%20177%201977.pdf
8531,Tinton Falls Boro-Monmouth,IBT Loc 177 BC,Tinton Falls Boro,Monmouth,06/01/2010,12/31/2013,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/1f95a6dc7deae75f852578dc0068bb7b/$FILE/Tinton%20Falls%20Boro%20and%20IBT%20Loc%20177%20BC%202010.pdf
8532,Tinton Falls Boro-Monmouth,PBA Loc 251,Tinton Falls Boro,Monmouth,06/01/2010,12/31/2013,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/08dbe0213024d5e8852578dc006320c1/$FILE/Tinton%20Falls%20Boro%20and%20PBA%20Loc%20251%202010.pdf
8533,Tinton Falls Boro-Monmouth,PBA Loc 251,Tinton Falls Boro,Monmouth,04/28/1977,12/31/1979,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/84ba8782d620ae89852572280073ecf5/$FILE/ATTURGFA/Tinton%20Falls%20Boro%20and%20PBA%20Loc%20251%201977.pdf
8534,Tinton Falls Boro-Monmouth,PBA Loc 251,Tinton Falls Boro,Monmouth,01/01/1993,12/31/1994,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/ca0c3ff5fa55983885257558007dcdd2/$FILE/ATTYJSJK/Tinton%20Falls%20Boro%20and%20PBA%20Loc%20251%201993.pdf
8535,Tinton Falls Boro-Monmouth,PBA Loc 251,Tinton Falls Boro,Monmouth,01/01/1975,12/31/1976,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/5690b59623ed429585257102005dd75b/$FILE/Tinton%20Falls%20Boro%20and%20PBA%20Loc%20251%201975.pdf
8536,Tinton Falls Boro-Monmouth,PBA Loc 251 (Superiors),Tinton Falls Boro,Monmouth,01/01/2011,12/31/2013,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/b30b35724c319249852578dc006904b1/$FILE/Tinton%20Falls%20Boro%20and%20PBA%20Loc%20251%20SOA%202011.pdf
8537,Tinton Falls Boro-Monmouth,PBA Loc 251 (Superiors),Tinton Falls Boro,Monmouth,01/01/1992,12/31/1994,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/432038e942f4f85985257853006b9af0/$FILE/ATTUHCNY/Tinton%20Falls%20Boro%20and%20Tinton%20Falls%20Police%20SOA1992.pdf
8538,Toms River Tp-Ocean,Dover Tp Unified Professional Assn,Toms River Tp,Ocean,07/01/2006,06/30/2011,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d702e25a1e3e34798525776c006f618e/$FILE/Dover%20Tp%20and%20Dover%20Tp%20Unified%20Prof%20Assn%20MOA%202006.pdf
8539,Toms River Tp-Ocean,FMBA Loc 483,Toms River Tp,Ocean,01/01/2017,12/31/2020,Municipal,Dispatchers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/0300850f210187a88525833c005cb309/$FILE/Toms%20River%20Tp%20and%20FMBA%20Loc%20483%20Disp%202017.pdf
8540,Toms River Tp-Ocean,FOP Lodge 156 (Superiors),Toms River Tp,Ocean,01/01/2013,12/31/2015,Municipal,"Police Superior Officers, Sergeants",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/2bc0620d02ced3e285257b6c0063558a/$FILE/Tome%20River%20Tp%20and%20FOP%20Lodge%20156%202013.tif
8541,Toms River Tp-Ocean,FOP Lodge 156 (Superiors),Toms River Tp,Ocean,01/01/2013,12/31/2015,Municipal,"Captains, Lieutenants, Sergeants",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/98548a364d1f4d848525833c005bee2d/$FILE/Toms%20River%20Tp%20and%20FOP%20Lodge%20156%202013.pdf
8542,Toms River Tp-Ocean,FOP Lodge 156 (Superiors) MOA,Toms River Tp,Ocean,01/01/2016,12/31/2021,Municipal,"Captains, Lieutenants, Sergeants",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d3ef028eba41dc6c8525833c005c433b/$FILE/Toms%20River%20Tp%20and%20FOp%20Lodge%20156%20MOA%202016.pdf
8543,Toms River Tp-Ocean,IAFF Loc 4846,Toms River Tp,Ocean,01/01/2018,12/31/2021,Municipal,Other,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/c3c46b982bdadc748525833c005d7aef/$FILE/Toms%20River%20Tp%20and%20IAFF%20Loc%204846%20CSO%202018.pdf
8544,Toms River Tp-Ocean,IBT Loc 97,Toms River Tp,Ocean,07/01/2009,06/30/2013,Municipal,Crossing Guards,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/6fdd9199b6354d10852579ff00643c67/$FILE/Toms%20River%20Tp%20and%20IBT%20Loc%2097%202009.tif
8545,Toms River Tp-Ocean,IBT Loc 97,Toms River Tp,Ocean,01/01/2018,12/31/2021,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/6fdd9199b6354d10852579ff00643c67/$FILE/Toms%20River%20Tp%20and%20IBT%20Loc%2097%202009.tif
8546,Toms River Tp-Ocean,IBT Loc 97,Toms River Tp,Ocean,01/01/2018,12/31/2021,Municipal,Crossing Guards,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/378e50a690f68a718525833c00619175/$FILE/Toms%20River%20Tp%20and%20IBT%20Loc%2097%20xguard%202018.pdf
8547,Toms River Tp-Ocean,PBA Loc 137,Toms River Tp,Ocean,01/01/2018,12/31/2021,Municipal,"Corporals, Detectives, Police Officers",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/47208a6f1f28144c8525833c005b6c80/$FILE/Toms%20River%20Tp%20and%20PBA%20Loc%20137%202018.pdf
8548,Toms River Tp-Ocean,PBA Loc 137 Amend 1,Toms River Tp,Ocean,01/01/2010,12/31/2010,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/cad60155b115a75c852579ff0063e9d9/$FILE/Toms%20River%20Tp%20and%20PBA%20Loc%20137%20Amend%201%202007.tif
8549,Toms River Tp-Ocean,PBA Loc 137 MOA,Toms River Tp,Ocean,07/01/2007,06/30/2011,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/c0298fca888f3939852579ff006381ae/$FILE/Toms%20River%20Tp%20and%20PBA%20Loc%20137%20MOA%202007.tif
8550,Toms River Tp-Ocean,PBA Loc 137 MOA,Toms River Tp,Ocean,01/01/2010,12/31/2011,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/e1b550749d8fc0ee852579ff0061db0f/$FILE/Toms%20River%20Tp%20and%20PBa%20Loc%20137%20MOA%202010.tif
8551,Toms River Tp-Ocean,Toms River Professionals Assn,Toms River Tp,Ocean,07/01/2006,06/30/2011,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/b3e8bad65322df1885257bf900513a42/$FILE/Toms%20River%20Tp%20and%20Toms%20River%20Professionals%20Assn%202006.pdf
8552,Toms River Tp-Ocean,Toms River Professionals Assn,Toms River Tp,Ocean,01/01/2018,12/31/2020,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/09b76397b5d83bf18525833700588406/$FILE/Toms%20River%20Tp%20and%20Toms%20River%20Prof%20Assn%20WC%202018.pdf
8553,Toms River Tp-Ocean,Toms River Tp Supv Assn,Toms River Tp,Ocean,01/01/2018,12/31/2020,Municipal,Supervisors,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/18951aee83c0c3d18525833c005ac8fa/$FILE/Toms%20River%20Tp%20and%20Toms%20River%20Tp%20Supv%20Assn%202018.pdf
8554,Toms River Tp-Ocean,Toms River Tp Supv Assn MOA,Toms River Tp,Ocean,06/21/2010,12/31/2013,Municipal,Supervisors,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/06a1f4ed59d39bd4852579ff0063297d/$FILE/Toms%20River%20Tp%20and%20Toms%20River%20Supv%20Assn%20MOA%202010.tif
8555,Totowa Boro-Passaic,PBA Loc 80,Totowa Boro,Passaic,01/01/2018,12/31/2020,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d8f496f0188ec39585258354006fb01a/$FILE/Totowa%20and%20PBA%20Loc%2080%202018.pdf
8556,Totowa Boro-Passaic,PBA Loc 80,Totowa Boro,Passaic,01/01/2015,12/31/2017,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/c180553af86b700e85257df20052d11a/$FILE/Totowa%20Boro%20and%20PBA%20Loc%2080%202015.pdf
8557,Totowa Boro-Passaic,PBA Loc 80,Totowa Boro,Passaic,01/01/2012,12/31/2014,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/94c144278c1503a685257a860055a6ea/$FILE/Totowa%20Boro%20and%20PBA%20Loc%2080%202012.pdf
8558,Totowa Boro-Passaic,PBA Loc 80,Totowa Boro,Passaic,01/01/2009,12/31/2011,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/4c07ada54ea64833852578fd00540f46/$FILE/Totowa%20Boro%20and%20PBA%20Loc%2080%202009.pdf
8559,Totowa Boro-Passaic,PBA Loc 80,Totowa Boro,Passaic,01/01/2005,12/31/2008,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/17d1465e0278e44285257091006852ff/$FILE/Totowa%20Boro%20and%20PBA%20Loc%2080%202005.pdf
8560,Trenton-Mercer,AFSCME Co 73 Loc 2281,Trenton,Mercer,01/01/2014,12/31/2018,Municipal,"Blue Collar, Supervisors, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/c9f994d1cbaa80e9852583920056bdda/$FILE/Trenton%20and%20AFSCME%20Loc%202271%202014.pdf
8561,Trenton-Mercer,AFSCME Co 73 Loc 2281,Trenton,Mercer,01/01/2002,12/31/2006,Municipal,"Professionals, Supervisors",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/e9990f2e6eff9773852572ec00625845/$FILE/Trenton%20and%20AFSCME%20Co%2073%20Loc%202281%202002.pdf
8562,Trenton-Mercer,AFSCME Co 73 Loc 2281,Trenton,Mercer,01/01/1983,12/31/1984,Municipal,"Blue Collar, Other, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/6c870a5916ddb16f852571f0006ab359/$FILE/Trenton%20and%20AFSCME%20Co%2073%20Loc%202281%201983.pdf
8563,Trenton-Mercer,AFSCME Co 73 Loc 2281,Trenton,Mercer,01/01/1978,12/31/1978,Municipal,"Blue Collar, Other, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/3ae71a39af45817e852571f00069de09/$FILE/Trenton%20and%20AFSCME%20Co%2073%20Loc%202281%201978.pdf
8564,Trenton-Mercer,AFSCME Co 73 Loc 2286,Trenton,Mercer,01/01/2007,12/31/2011,Municipal,"Blue Collar, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/52db105bcc34e15585257551005d62c9/$FILE/Trenton%20and%20AFSCME%20Loc%202286%202007.pdf
8565,Trenton-Mercer,AFSCME Co 73 Loc 2286,Trenton,Mercer,01/01/2002,12/31/2006,Municipal,"Blue Collar, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/53ff84a26e9f903c85257551005dd427/$FILE/Trenton%20and%20AFSCME%20Loc%202286%202002.pdf
8566,Trenton-Mercer,FMBA Loc 6,Trenton,Mercer,07/01/2000,12/31/2005,Municipal,Firefighters,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/a4910d3bc8f0cd91852574ff0074f9dc/$FILE/Trenton%20and%20FMBA%20Loc%206%202000.pdf
8567,Trenton-Mercer,FMBA Loc 6,Trenton,Mercer,01/01/1983,12/31/1984,Municipal,Firefighters,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/cd0be330aa237335852572870060ca5a/$FILE/ATTGFZNL/Trenton%20and%201983%20FMBA%20Loc%206.pdf
8568,Trenton-Mercer,PBA Loc 11,Trenton,Mercer,08/30/1983,12/31/1985,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/19c8288261f792a8852571d900611c30/$FILE/Trenton%20and%20PBA%20Loc%2011%201983.pdf
8569,Trenton-Mercer,PBA Loc 11,Trenton,Mercer,07/01/2000,12/31/2005,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/dbd44719197a6efb852574e400670291/$FILE/Trenton%20and%20PBA%20Loc%2011%202000.pdf
8570,Trenton-Mercer,PBA Loc 11,Trenton,Mercer,07/01/1997,06/30/2000,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/163812dad0a408de85257563005a86a9/$FILE/Trenton%20and%20PBA%20Loc%2011%201997.pdf
8571,Trenton-Mercer,PBA Loc 11,Trenton,Mercer,01/01/2006,12/31/2010,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/4e2bf733d70b5ab485257c8a006569ef/$FILE/Trenton%20and%20PBA%20Loc%2011%202006.pdf
8572,Trenton-Mercer,Trenton Fire Offrs Assn,Trenton,Mercer,01/01/1988,12/31/1988,Municipal,Fire Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/9161e4ef078e50948525737d00649d8a/$FILE/ATT46U3P/Trenton%20and%20Trenton%20Fire%20Offrs%20Assn%201988.pdf
8573,Trenton-Mercer,Trenton Fire Offrs Assn,Trenton,Mercer,01/01/1983,12/31/1984,Municipal,Fire Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/ed84580fc1cc990d8525748a005637a4/$FILE/ATTJ5GB3/Trenton%20and%20Trenton%20Fire%20Offrs%20Assn%201983.pdf
8574,Trenton-Mercer,Trenton Fire Offrs Assn,Trenton,Mercer,01/01/1977,12/31/1978,Municipal,Fire Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/07b22b09e218975385257214006f91cf/$FILE/Trenton%20and%20Trenton%20Fire%20Offrs%20Assn%20Amendment%201977.pdf
8575,Trenton-Mercer,Trenton Fire Offrs Assn,Trenton,Mercer,01/01/1971,12/31/1971,Municipal,Fire Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/6896064517d7d0b785257214006f5c6b/$FILE/Trenton%20and%20Trenton%20Fire%20Offrs%20Assn%201971.pdf
8576,Trenton-Mercer,Trenton Fire Offrs Assn FMBA Loc 206 MOA,Trenton,Mercer,01/01/2006,12/31/2012,Municipal,Fire Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/466d16a89369334f852579ad00602bb0/$FILE/Trenton%20and%20FMBA%20Loc%20206%202006.pdf
8577,Trenton-Mercer,Trenton Police SOA,Trenton,Mercer,07/01/2000,12/31/2005,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/8ffa37f03be9968e8525754500719bab/$FILE/Trenton%20and%20Trenton%20SOA%202000.pdf
8578,Trenton-Mercer,Trenton Police SOA,Trenton,Mercer,07/01/1997,06/30/2000,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/127d09505afd4ad185257545007267a0/$FILE/Trenton%20and%20Trenton%20SOA%201997.pdf
